order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100432443,05/01/2021,complete,707231,HALSHA59EDF79FD0625,2,14.9,14.9,0.0,14.9,Home & Living,cod,Net,82218,2021,Jan-21,Mr.,M,56,08/01/2006,Tolland,Staffordville,CT,6077,Northeast,0.0
100432443,05/01/2021,complete,707232,HALSHO59F835BE460DC,2,57.4,57.4,0.0,57.4,Home & Living,cod,Net,82218,2021,Jan-21,Mr.,M,56,08/01/2006,Tolland,Staffordville,CT,6077,Northeast,0.0
100432443,05/01/2021,complete,707233,HALQUI5A02EDC3E7DFD,2,20.0,20.0,0.0,20.0,Home & Living,cod,Net,82218,2021,Jan-21,Mr.,M,56,08/01/2006,Tolland,Staffordville,CT,6077,Northeast,0.0
100432443,05/01/2021,complete,707234,HALBUK5A013F86E1865,2,35.3,35.3,0.0,35.3,Home & Living,cod,Net,82218,2021,Jan-21,Mr.,M,56,08/01/2006,Tolland,Staffordville,CT,6077,Northeast,0.0
100432445,05/01/2021,complete,707236,APPGAB59F71A9DBF4FA,2,534.9,534.9,0.0,534.9,Appliances,cod,Net,82219,2021,Jan-21,Mr.,M,35,02/02/2011,Sheboygan,Hingham,WI,53031,Midwest,0.0
100432447,05/01/2021,order_refunded,707238,MEFESS59F1D89A569F8-XL,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,Valid,82220,2021,Jan-21,Mr.,M,41,6/22/2008,Sheridan,Parkman,WY,82838,West,0.0
100432448,05/01/2021,canceled,707240,HALBUK5A013F87DB79F,2,17.6,17.6,0.0,17.6,Home & Living,Easypay,Gross,6901,2021,Jan-21,Hon.,M,63,11/28/2014,Alameda,Fremont,CA,94539,West,0.0
100443846,07/02/2021,complete,727524,BKSTRA59F192793463E,3,0.0,0.0,0.0,0.0,Books,cod,Net,6901,2021,Feb-21,Hon.,M,63,11/28/2014,Alameda,Fremont,CA,94539,West,0.0
100463929,28/03/2021,complete,761181,HALSHO59F835E4825D4,2,17.9,17.9,0.0,17.9,Home & Living,cod,Net,6901,2021,Mar-21,Hon.,M,63,11/28/2014,Alameda,Fremont,CA,94539,West,0.0
100432451,05/01/2021,complete,707243,BAGDYN5A00299406D26,2,9.5,9.5,0.0,9.5,Beauty & Grooming,cod,Net,82221,2021,Jan-21,Mr.,M,51,11/07/2011,Oneida,Utica,NY,13503,Northeast,0.0
100432451,05/01/2021,complete,707244,BAGNAD59E0ABA452A1F,2,55.0,55.0,0.0,55.0,Beauty & Grooming,cod,Net,82221,2021,Jan-21,Mr.,M,51,11/07/2011,Oneida,Utica,NY,13503,Northeast,0.0
100432451,05/01/2021,complete,707245,BAGCLI5A1EA48294C44,2,169.8,169.8,0.0,169.8,Beauty & Grooming,cod,Net,82221,2021,Jan-21,Mr.,M,51,11/07/2011,Oneida,Utica,NY,13503,Northeast,0.0
100432453,05/01/2021,complete,707247,MEFBNB59FC7507001A7-M,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,82222,2021,Jan-21,Mrs.,F,42,05/09/1999,Potter,Austin,PA,16720,Northeast,0.0
100432455,05/01/2021,canceled,707250,KABSHO59F837AE46708,2,59.8,59.8,0.0,59.8,Kids & Baby,Easypay,Gross,82223,2021,Jan-21,Mr.,M,38,01/03/2007,San Bernardino,Blue Jay,CA,92317,West,0.0
100432459,05/01/2021,canceled,707265,KABC-T59BA935B6F87F-XL,2,49.9,49.9,0.0,49.9,Kids & Baby,Easypay,Gross,82223,2021,Jan-21,Mr.,M,38,01/03/2007,San Bernardino,Blue Jay,CA,92317,West,0.0
100432456,05/01/2021,complete,707251,BAGNAD59E0ABCD1D161,2,65.0,65.0,0.0,65.0,Beauty & Grooming,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432456,05/01/2021,complete,707252,HALSHO59F82EA23FB6F,2,23.9,23.9,0.0,23.9,Home & Living,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432456,05/01/2021,complete,707253,HALNAD59E0AC6EF1E42,2,37.0,37.0,0.0,37.0,Home & Living,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432456,05/01/2021,complete,707254,APPTHU5A0B50CD45242,2,49.9,49.9,0.0,49.9,Appliances,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432456,05/01/2021,complete,707255,APPSHO59F86A26F014B,2,129.5,129.5,0.0,129.5,Appliances,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432456,05/01/2021,complete,707256,APPSHO59F8666BB5CB0,2,64.9,64.9,0.0,64.9,Appliances,cod,Net,82224,2021,Jan-21,Dr.,M,66,05/05/2006,Williamsburg (city),Williamsburg,VA,23186,South,0.0
100432458,05/01/2021,complete,707263,KABDYN5A0029C5C4664,2,19.9,19.9,0.0,19.9,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432458,05/01/2021,complete,707264,KABDYN5A0029BF888D4,2,19.9,19.9,0.0,19.9,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432460,05/01/2021,complete,707267,MEFBIS59F78A257932B,2,24.8,24.8,0.0,24.8,Men's Fashion,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432590,05/01/2021,canceled,707543,KABSTI5A0447CF662B5,2,51.9,51.9,0.0,51.9,Kids & Baby,Easypay,Gross,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432629,05/01/2021,complete,707615,KABPLA59AC857298B4D,2,38.8,38.8,0.0,38.8,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432629,05/01/2021,complete,707616,MATDYN5A00297372A7E,2,17.0,17.0,0.0,17.0,Mobiles & Tablets,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432629,05/01/2021,complete,707617,BAGKUR59B24E6B2E981,2,99.8,99.8,0.0,99.8,Beauty & Grooming,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100435696,12/01/2021,complete,713196,KABNAD59E0ADD8884CA,2,22.0,22.0,0.0,22.0,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100435696,12/01/2021,complete,713197,KABDYN5A0029C5C4664,3,19.9,39.8,0.0,39.8,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100437147,16/01/2021,complete,715942,KABNAD59E0AD19765F6,2,22.0,22.0,0.0,22.0,Kids & Baby,cod,Net,82225,2021,Jan-21,Mrs.,F,56,8/30/2007,Cook,Chicago,IL,60616,Midwest,0.0
100432462,05/01/2021,complete,707272,MEFBNB59FC7507001A7-M,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,9568,2021,Jan-21,Hon.,M,38,03/02/2015,St. Louis,Tower,MN,55790,Midwest,0.0
100432463,05/01/2021,complete,707274,APPJAC59AC52BE89AC6,2,123.6,123.6,0.0,123.6,Appliances,cod,Net,82226,2021,Jan-21,Ms.,F,64,10/15/2007,Bienville,Gibsland,LA,71028,South,0.0
100432469,05/01/2021,complete,707280,WOFGUL59B7B05F7496F,2,269.5,269.5,0.0,269.5,Women's Fashion,cod,Net,82227,2021,Jan-21,Mr.,M,23,08/07/1986,Scott,Davenport,IA,52809,Midwest,0.0
100432469,05/01/2021,complete,707281,WOFGUL59B7B095D3A49,2,192.5,192.5,0.0,192.5,Women's Fashion,cod,Net,82227,2021,Jan-21,Mr.,M,23,08/07/1986,Scott,Davenport,IA,52809,Midwest,0.0
100435568,11/01/2021,complete,712966,WOFGUL59B7B05F7496F,3,269.5,539.0,0.0,539.0,Women's Fashion,cod,Net,82227,2021,Jan-21,Mr.,M,23,08/07/1986,Scott,Davenport,IA,52809,Midwest,0.0
100432480,05/01/2021,canceled,707322,KNO5A099F4CD4F96,19,14.0,252.0,0.0,252.0,Superstore,Easypay,Gross,82228,2021,Jan-21,Mr.,M,36,11/01/2014,Cabell,Huntington,WV,25716,South,0.0
100432489,05/01/2021,complete,707333,MOR5A068E107B9D6,2,110.0,110.0,0.0,110.0,Superstore,cod,Net,82229,2021,Jan-21,Ms.,F,38,02/09/2005,Herkimer,Mohawk,NY,13407,Northeast,0.0
100432490,05/01/2021,cod,707334,HALSHO59F869405A255,2,23.9,23.9,0.0,23.9,Home & Living,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707335,SOGCRY59ACB3BFA40EA,2,18.1,18.1,0.0,18.1,Soghaat,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707336,SOGMAY5A09B5E9F1CFC,2,22.5,22.5,0.0,22.5,Soghaat,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707337,SOGAMB5A09BA24B3DA2,2,14.0,14.0,0.0,14.0,Soghaat,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707338,SOGCRY59B9201A3A6A4,2,6.8,6.8,0.0,6.8,Soghaat,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707339,MEFSIK59F1D73E2DE1B,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707340,WOFNIG59F6DF879824B-40B,2,34.9,34.9,0.0,34.9,Women's Fashion,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100432490,05/01/2021,cod,707342,HALLIF5A0000FCA44B6,2,28.8,28.8,0.0,28.8,Home & Living,cod,Valid,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,0.0
100435220,11/01/2021,complete,712319,WOFNIG5A267F4247DE8-40B,3,35.0,70.0,14.0,56.0,Women's Fashion,cod,Net,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,20.0
100435220,11/01/2021,complete,712321,WOFNIG5A26804B1DBF3-40B,3,30.0,60.0,12.0,48.0,Women's Fashion,cod,Net,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,20.0
100435220,11/01/2021,complete,712323,WOFNIG5A26805B16DF4-38B,3,35.0,70.0,14.0,56.0,Women's Fashion,cod,Net,82230,2021,Jan-21,Mr.,M,41,05/03/2011,Dawes,Chadron,NE,69337,Midwest,20.0
100432491,05/01/2021,complete,707343,BAGGAR5A0A925C83EA4,2,98.7,98.7,0.0,98.7,Beauty & Grooming,cod,Net,36537,2021,Jan-21,Mr.,M,56,10/27/2003,Hillsdale,Camden,MI,49232,Midwest,0.0
100432491,05/01/2021,complete,707344,BAGFIA5A1EA3F8902F6,2,49.9,49.9,0.0,49.9,Beauty & Grooming,cod,Net,36537,2021,Jan-21,Mr.,M,56,10/27/2003,Hillsdale,Camden,MI,49232,Midwest,0.0
100432494,05/01/2021,canceled,707350,MEFMUN5A003656C6283-M,2,109.9,109.9,0.0,109.9,Men's Fashion,Easypay,Gross,82231,2021,Jan-21,Drs.,F,39,2/13/2007,Jefferson,Louisville,KY,40231,South,0.0
100432496,05/01/2021,order_refunded,707356,MEFMUN5A003656C6283-M,2,109.9,109.9,0.0,109.9,Men's Fashion,cod,Valid,82231,2021,Jan-21,Drs.,F,39,2/13/2007,Jefferson,Louisville,KY,40231,South,0.0
100432616,05/01/2021,order_refunded,707596,APPCLI5A1EA5092FBC1,2,124.9,124.9,0.0,124.9,Appliances,cod,Valid,82231,2021,Jan-21,Drs.,F,39,2/13/2007,Jefferson,Louisville,KY,40231,South,0.0
100432505,05/01/2021,complete,707372,MATSHO59FAFDF1D38F5,2,175.0,175.0,0.0,175.0,Mobiles & Tablets,cod,Net,82232,2021,Jan-21,Mrs.,F,25,07/09/1997,Cowlitz,Silverlake,WA,98645,West,0.0
100432506,05/01/2021,complete,707373,BKSTRA59F192793463E,3,0.0,0.0,0.0,0.0,Books,cod,Net,82233,2021,Jan-21,Mr.,M,64,8/16/2016,Jackson,Kansas City,MO,64129,Midwest,0.0
100432508,05/01/2021,order_refunded,707375,APPCLI5A1EA9FEC6CDE,2,84.0,84.0,0.0,84.0,Appliances,cod,Valid,82234,2021,Jan-21,Hon.,F,34,4/14/2015,Dillon,Latta,SC,29565,South,0.0
100432509,05/01/2021,complete,707376,MATMI5A01A9EAF26AB,3,19.9,39.8,0.0,39.8,Mobiles & Tablets,cod,Net,82235,2021,Jan-21,Mr.,M,39,06/01/2010,Murray,Sulphur,OK,73086,South,0.0
100432511,05/01/2021,order_refunded,707378,MEFBNB5A046DA0BF1A6-L,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Valid,82236,2021,Jan-21,Drs.,F,65,07/08/2009,Craighead,Caraway,AR,72419,South,0.0
100432511,05/01/2021,order_refunded,707380,MEFBUY59B7E808D2F6A-40,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Valid,82236,2021,Jan-21,Drs.,F,65,07/08/2009,Craighead,Caraway,AR,72419,South,0.0
100432516,05/01/2021,canceled,707394,KABSEN59BF7FC2C182B,2,64.9,64.9,0.0,64.9,Kids & Baby,Easypay,Gross,82237,2021,Jan-21,Ms.,F,66,11/12/2006,Gentry,Albany,MO,64402,Midwest,0.0
100432516,05/01/2021,canceled,707395,KABSEN59BF7FF0A3352,2,64.9,64.9,0.0,64.9,Kids & Baby,Easypay,Gross,82237,2021,Jan-21,Ms.,F,66,11/12/2006,Gentry,Albany,MO,64402,Midwest,0.0
100432517,05/01/2021,complete,707396,MEFBNB5A046DA417C54-M,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,82238,2021,Jan-21,Ms.,F,26,12/16/2013,Maricopa,Phoenix,AZ,85071,West,0.0
100432519,05/01/2021,complete,707402,MATSAM59ADB7C82DCE6,2,29.7,29.7,0.0,29.7,Mobiles & Tablets,cod,Net,6235,2021,Jan-21,Mr.,M,42,12/04/2016,Carroll,Carroll,IA,51401,Midwest,0.0
100432519,05/01/2021,complete,707403,MATSAM5A01A8EBC9D25,2,47.5,47.5,0.0,47.5,Mobiles & Tablets,cod,Net,6235,2021,Jan-21,Mr.,M,42,12/04/2016,Carroll,Carroll,IA,51401,Midwest,0.0
100432521,05/01/2021,order_refunded,707405,MEFBIS5A06C2941A031,2,98.8,98.8,0.0,98.8,Men's Fashion,cod,Valid,47322,2021,Jan-21,Dr.,M,39,02/11/2011,Phillips,Mellwood,AR,72367,South,0.0
100432522,05/01/2021,canceled,707406,MEFECH59AB918191741-41,2,104.9,104.9,0.0,104.9,Men's Fashion,Easypay,Gross,82239,2021,Jan-21,Hon.,F,43,3/21/2000,Camden,Barrington,NJ,8007,Northeast,0.0
100432524,05/01/2021,complete,707409,MEFECH59AB918191741-41,2,104.9,104.9,0.0,104.9,Men's Fashion,easypay_voucher,Net,82239,2021,Jan-21,Hon.,F,43,3/21/2000,Camden,Barrington,NJ,8007,Northeast,0.0
100433452,08/01/2021,canceled,709249,MEFAYB59F76BC052E72-XL,2,69.9,69.9,0.0,69.9,Men's Fashion,easypay_voucher,Gross,82239,2021,Jan-21,Hon.,F,43,3/21/2000,Camden,Barrington,NJ,8007,Northeast,0.0
100432523,05/01/2021,complete,707408,APPBIN59AC8F3A515E5,2,139.9,139.9,0.0,139.9,Appliances,cod,Net,82240,2021,Jan-21,Mrs.,F,56,7/27/2012,Cape May,Cape May Point,NJ,8212,Northeast,0.0
100432525,05/01/2021,received,707411,MEFMYF59ABF32F445DB-41,2,187.5,187.5,0.0,187.5,Men's Fashion,cod,Valid,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100432525,05/01/2021,received,707413,MEFBIS5A06C292A174D,2,48.8,48.8,0.0,48.8,Men's Fashion,cod,Valid,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100440333,28/01/2021,canceled,721800,MEFAEY59FAAF710064A,2,199.9,199.9,0.0,199.9,Men's Fashion,cod,Gross,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100440333,28/01/2021,canceled,721801,MEFAEY59FAAF73C9357,2,219.9,219.9,0.0,219.9,Men's Fashion,cod,Gross,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100440333,28/01/2021,canceled,721802,WOFAEY59F9A2CD35852-42,2,119.9,119.9,0.0,119.9,Women's Fashion,cod,Gross,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100440337,28/01/2021,order_refunded,721807,WOFAEY59F9A2CD35852-42,2,119.9,119.9,0.0,119.9,Women's Fashion,cod,Valid,82241,2021,Jan-21,Hon.,F,54,2/23/1991,Livingston,Livingston,LA,70754,South,0.0
100432526,05/01/2021,received,707414,WOFGUL59C243648D0D2,2,136.5,136.5,0.0,136.5,Women's Fashion,cod,Valid,82242,2021,Jan-21,Mrs.,F,23,08/12/2008,Westmoreland,Greensburg,PA,15601,Northeast,0.0
100432526,05/01/2021,received,707415,WOFGUL59B7B1E095E5F,2,199.5,199.5,0.0,199.5,Women's Fashion,cod,Valid,82242,2021,Jan-21,Mrs.,F,23,08/12/2008,Westmoreland,Greensburg,PA,15601,Northeast,0.0
100432527,05/01/2021,order_refunded,707416,WOFICO59E9C1B854F2A,2,62.8,62.8,0.0,62.8,Women's Fashion,cod,Valid,82243,2021,Jan-21,Hon.,M,23,12/08/2010,Rockland,Tomkins Cove,NY,10986,Northeast,0.0
100432531,05/01/2021,complete,707421,APPHAI5A1892A56AEB6,2,1075.0,1075.0,0.0,1075.0,Appliances,cod,Net,82244,2021,Jan-21,Prof.,M,71,04/10/2011,Johnston,Ravia,OK,73455,South,0.0
100432817,06/01/2021,complete,707974,HALSHO59F86955CEB13,2,54.9,54.9,0.0,54.9,Home & Living,cod,Net,82244,2021,Jan-21,Prof.,M,71,04/10/2011,Johnston,Ravia,OK,73455,South,0.0
100432851,06/01/2021,complete,708071,APPHAI59DFA529470F2,2,1221.1,1221.1,0.0,1221.1,Appliances,cod,Net,82244,2021,Jan-21,Prof.,M,71,04/10/2011,Johnston,Ravia,OK,73455,South,0.0
100432532,05/01/2021,complete,707422,APPTOO59D71E551CBCF,2,144.0,144.0,0.0,144.0,Appliances,Easypay,Net,82245,2021,Jan-21,Mr.,M,19,10/11/2014,Russell,Gorham,KS,67640,Midwest,0.0
100432533,05/01/2021,canceled,707423,MATBIG59AC913C09C0B,2,72.0,72.0,0.0,72.0,Mobiles & Tablets,Easypay_MA,Gross,82246,2021,Jan-21,Prof.,M,43,09/04/2014,Norfolk,Walpole,MA,2081,Northeast,0.0
100432536,05/01/2021,canceled,707428,MATBIG59AC913C09C0B,2,72.0,72.0,0.0,72.0,Mobiles & Tablets,Easypay_MA,Gross,82246,2021,Jan-21,Prof.,M,43,09/04/2014,Norfolk,Walpole,MA,2081,Northeast,0.0
100437906,17/01/2021,complete,717343,MATWOR5A1FB2CC3B943,2,179.9,179.9,0.0,179.9,Mobiles & Tablets,Easypay_MA,Net,82246,2021,Jan-21,Prof.,M,43,09/04/2014,Norfolk,Walpole,MA,2081,Northeast,0.0
100432538,05/01/2021,refund,707430,MATIDR59BA5107902DF,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,Valid,28579,2021,Jan-21,Mrs.,F,29,12/06/2010,DuPage,Bloomingdale,IL,60117,Midwest,0.0
100432541,05/01/2021,received,707435,BAGELF59BA3E78AC25F,2,39.4,39.4,0.0,39.4,Beauty & Grooming,cod,Valid,82247,2021,Jan-21,Ms.,F,29,02/10/1995,McLennan,Leroy,TX,76654,South,0.0
100432541,05/01/2021,received,707436,BAGMN5A1EA477BD193,2,85.0,85.0,0.0,85.0,Beauty & Grooming,cod,Valid,82247,2021,Jan-21,Ms.,F,29,02/10/1995,McLennan,Leroy,TX,76654,South,0.0
100432542,05/01/2021,canceled,707437,HASTRE5A0BE150DD6EF-L,2,38.0,38.0,0.0,38.0,Health & Sports,Easypay,Gross,82248,2021,Jan-21,Mr.,M,32,1/21/2006,Salt Lake,Salt Lake City,UT,84139,West,0.0
100432543,05/01/2021,complete,707439,WOFGUL59F1950CF327E,2,290.0,290.0,0.0,290.0,Women's Fashion,cod,Net,82249,2021,Jan-21,Hon.,M,60,5/23/2014,Lancaster,Bennet,NE,68317,Midwest,0.0
100432547,05/01/2021,complete,707450,WOFGUL59F1956DCBBF9,2,350.0,350.0,0.0,350.0,Women's Fashion,cod,Net,82250,2021,Jan-21,Prof.,M,67,8/26/2015,Andrew,Saint Joseph,MO,64506,Midwest,0.0
100432548,05/01/2021,complete,707451,MEFAYB59F77D2195F14-XL,2,64.9,64.9,0.0,64.9,Men's Fashion,cod,Net,82251,2021,Jan-21,Mr.,M,26,02/08/2017,Franklin,Dublin,OH,43017,Midwest,0.0
100432550,05/01/2021,received,707454,WOFDIN59D36EAA6B896,2,74.25,74.25,0.0,74.25,Women's Fashion,cod,Valid,82252,2021,Jan-21,Dr.,M,56,10/11/2013,Johnson,Shawnee Mission,KS,66204,Midwest,0.0
100432550,05/01/2021,received,707455,WOFGUL59C24CC565C8B,2,67.9,67.9,0.0,67.9,Women's Fashion,cod,Valid,82252,2021,Jan-21,Dr.,M,56,10/11/2013,Johnson,Shawnee Mission,KS,66204,Midwest,0.0
100432550,05/01/2021,received,707456,MEFBAT5A0144C745B9E-40,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,Valid,82252,2021,Jan-21,Dr.,M,56,10/11/2013,Johnson,Shawnee Mission,KS,66204,Midwest,0.0
100432550,05/01/2021,received,707458,WOFGUL59ACD0A92E1DC,2,72.0,72.0,0.0,72.0,Women's Fashion,cod,Valid,82252,2021,Jan-21,Dr.,M,56,10/11/2013,Johnson,Shawnee Mission,KS,66204,Midwest,0.0
100432551,05/01/2021,complete,707459,BAGMAC5A0958017855C,2,230.0,230.0,0.0,230.0,Beauty & Grooming,cod,Net,82253,2021,Jan-21,Drs.,F,24,08/07/2011,Onondaga,Minoa,NY,13116,Northeast,0.0
100432551,05/01/2021,complete,707460,BAGMAC5A09583B18231,2,230.0,230.0,0.0,230.0,Beauty & Grooming,cod,Net,82253,2021,Jan-21,Drs.,F,24,08/07/2011,Onondaga,Minoa,NY,13116,Northeast,0.0
100432552,05/01/2021,complete,707461,SOGREH59AC48CC0AD8E,2,15.9,15.9,0.0,15.9,Soghaat,Payaxis,Net,82254,2021,Jan-21,Hon.,M,57,03/06/1990,Kenosha,Kenosha,WI,53140,Midwest,0.0
100432555,05/01/2021,complete,707468,HALSHO59F8685426379,2,19.5,19.5,0.0,19.5,Home & Living,cod,Net,82255,2021,Jan-21,Drs.,F,71,8/28/2015,Wayne,Detroit,MI,48244,Midwest,0.0
100432555,05/01/2021,complete,707469,HALCLI5A1EA550DF731,2,47.0,47.0,0.0,47.0,Home & Living,cod,Net,82255,2021,Jan-21,Drs.,F,71,8/28/2015,Wayne,Detroit,MI,48244,Midwest,0.0
100432555,05/01/2021,complete,707470,HALRAJ59AC4A48B7A37,2,74.8,74.8,0.0,74.8,Home & Living,cod,Net,82255,2021,Jan-21,Drs.,F,71,8/28/2015,Wayne,Detroit,MI,48244,Midwest,0.0
100432556,05/01/2021,order_refunded,707471,MEFKUR59ACC95CF3AE9,2,39.8,39.8,0.0,39.8,Men's Fashion,cod,Valid,82256,2021,Jan-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100432959,06/01/2021,complete,708247,APPJAC59E8B20585DEC,2,164.9,164.9,0.0,164.9,Appliances,cod,Net,82256,2021,Jan-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100432959,06/01/2021,complete,708248,MEFPAK5A094BFF2AF36-XL,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,Net,82256,2021,Jan-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100432959,06/01/2021,complete,708250,BAGYON59EF26946722C,2,17.52,17.52,0.0,17.52,Beauty & Grooming,cod,Net,82256,2021,Jan-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100447231,25/02/2021,canceled,733844,HASRAJ59AC858F17D59,2,99.8,99.8,0.0,99.8,Health & Sports,cod,Gross,82256,2021,Feb-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100447235,25/02/2021,order_refunded,733848,HASRAJ59AC858F17D59,2,99.8,99.8,0.0,99.8,Health & Sports,cod,Valid,82256,2021,Feb-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100452957,19/03/2021,complete,745299,MATBAT5A6EE167021E8,2,49.0,49.0,0.0,49.0,Mobiles & Tablets,cod,Net,82256,2021,Mar-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100533847,25/06/2021,received,856168,HALEMA59AC66760024F,3,43.5,87.0,0.0,87.0,Home & Living,cod,Valid,82256,2021,Jun-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100533847,25/06/2021,received,856169,HALSHO59F86A09E03EE,2,117.6,117.6,0.0,117.6,Home & Living,cod,Valid,82256,2021,Jun-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100562074,28/09/2021,cod,904654,BAGBIO5B016A880BAFA,2,65.0,65.0,0.0,65.0,Beauty & Grooming,cod,Valid,82256,2021,Sep-21,Mr.,M,32,01/06/2012,Gregg,Longview,TX,75607,South,0.0
100432557,05/01/2021,complete,707472,WOFDEA59F7368D025C5,3,120.0,240.0,0.0,240.0,Women's Fashion,cod,Net,82257,2021,Jan-21,Ms.,F,61,08/04/2006,Chippewa,Drummond Island,MI,49726,Midwest,0.0
100432561,05/01/2021,complete,707482,ENTSAM5A0C54E63F59B,2,3685.0,3685.0,0.0,3685.0,Entertainment,cod,Net,82258,2021,Jan-21,Mr.,M,28,08/04/2012,Whitfield,Rocky Face,GA,30740,South,0.0
100435620,12/01/2021,complete,713058,COMSMA59DCCC140BEF9,2,90.9,90.9,0.0,90.9,Computing,cod,Net,82258,2021,Jan-21,Mr.,M,28,08/04/2012,Whitfield,Rocky Face,GA,30740,South,0.0
100432566,05/01/2021,order_refunded,707488,MEFC-T5A0BD5B838C5F-L,2,90.0,90.0,0.0,90.0,Men's Fashion,cod,Valid,82259,2021,Jan-21,Hon.,F,31,05/12/2004,Red Willow,Bartley,NE,69020,Midwest,0.0
